assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,0,0,0,167075,0,0,-2,2,0.0,0,2,0.0,0.0,0,Wesley,0.0,0,0,0.0,485,False,0.0,0,Joined Antwerp on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.561045Z,43,0,0,0,167075.jpg,0.0,0,0,Hoedt,0.0,False,None,n,16,20,0.0,0,787,16,4511,11,0.0,0.0,Hoedt,0
0,0,115,100,100,1,58822,0,0,-2,2,143.5,0,2,0.5,1.5,2,Cédric,1.5,13,0,36.7,486,False,159.6,836,,2019-09-29T10:00:18.959570Z,48,0,0,0,58822.jpg,1.9,0,0,Soares,0.2,False,None,a,16,20,63.0,19,8260,70,19952,108,0.3,4.0,Cédric,1
3,0,75,100,50,1,128198,0,0,0,0,142.9,0,3,-0.5,0.2,0,Sofiane,0.5,11,0,47.8,508,False,115.4,480,,2019-12-12T11:30:21.094313Z,55,0,0,0,128198.jpg,2.1,0,0,Boufal,0.1,False,None,a,16,20,220.0,25,13891,52,15641,62,0.1,4.5,Boufal,1
1,0,46,75,75,1,135720,0,0,-2,2,26.0,0,2,-0.8,0.0,0,Kevin,0.0,8,0,8.9,532,False,58.4,275,Illness - 75% chance of playing,2019-12-19T15:00:20.159210Z,43,0,0,0,135720.jpg,1.5,1,0,Danso,0.0,False,None,d,16,20,6.0,9,2814,3,2912,28,0.0,2.1,Danso,0
0,0,0,None,None,0,200088,0,0,0,0,0.0,0,4,-1.0,0.0,0,Daniel,0.0,0,0,0.0,535,False,0.0,0,,None,45,0,0,0,200088.jpg,0.0,0,0,N'Lundulu,0.1,False,None,a,16,20,0.0,0,9038,32,7137,96,0.0,0.0,N'Lundulu,0
0,0,0,None,None,0,198044,0,0,0,0,0.0,0,1,-1.0,0.0,0,Harry,0.0,0,0,0.0,548,False,0.0,0,,None,40,0,0,0,198044.jpg,0.0,0,0,Lewis,0.1,False,None,a,16,20,0.0,0,8661,271,3003,117,0.0,0.0,Lewis,0
0,0,43,0,0,0,115556,0,0,-1,1,45.5,0,2,0.0,0.0,0,Ben,0.2,6,0,11.6,329,False,60.4,360,Ankle injury - Expected back 22 Feb,2019-11-24T11:30:24.643297Z,54,0,0,0,115556.jpg,1.3,0,0,Davies,0.1,False,None,i,17,6,12.0,8,7623,5,14550,69,0.0,1.5,Davies,1
1,4,208,100,100,2,39194,0,0,-3,3,32.3,2,2,4.5,4.0,1,Jan,4.0,16,1,31.7,330,False,262.4,973,,2019-11-01T14:00:13.161821Z,52,0,0,0,39194.jpg,3.3,0,0,Vertonghen,1.9,False,None,a,17,6,21.0,36,97812,4781,201470,1784,0.8,6.9,Vertonghen,1
2,1,288,None,None,2,55605,0,0,-1,1,126.3,1,2,2.7,2.2,0,Toby,2.2,25,0,62.5,331,False,403.2,1530,,None,54,0,0,0,55605.jpg,2.2,0,0,Alderweireld,5.6,False,None,a,17,6,95.0,38,292253,3333,433455,3860,0.4,7.0,Alderweireld,2
0,0,129,100,100,1,38290,0,0,-2,2,173.3,0,2,0.8,0.3,1,Danny,0.3,13,0,37.8,332,False,168.4,823,,2019-10-27T19:00:14.305885Z,53,0,0,0,38290.jpg,1.4,0,0,Rose,1.4,False,None,a,17,6,36.0,15,103140,286,199727,719,0.1,2.8,Rose,5
0,0,210,100,100,1,173904,0,0,-2,2,21.6,0,2,2.3,1.8,1,Davinson,1.8,20,0,36.6,333,False,299.4,1215,,2019-09-12T12:30:16.170028Z,53,0,0,0,173904.jpg,1.5,0,0,Sánchez,1.0,False,None,a,17,6,44.0,21,33683,531,62760,513,0.3,4.0,Sánchez,3
0,0,0,0,0,0,77794,0,0,0,0,0.0,0,2,0.0,0.0,0,Kieran,0.0,0,0,0.0,334,False,0.0,0,Joined Atletico Madrid on a permanent deal on 17/7,2019-07-18T09:00:08.860585Z,55,0,0,0,77794.jpg,0.0,0,0,Trippier,0.1,False,None,u,17,6,0.0,0,1183,18,14658,29,0.0,0.0,Trippier,0
0,0,9,100,100,0,234908,0,0,-1,1,12.1,0,2,0.7,0.2,0,Juan,0.2,2,0,2.8,335,False,16.2,21,,2019-06-25T11:30:07.259817Z,49,0,0,0,234908.jpg,0.7,0,0,Foyth,0.0,False,None,a,17,6,0.0,2,1987,24,2807,33,0.0,0.4,Foyth,1
4,10,268,100,100,3,80226,0,0,1,-1,216.8,1,2,4.0,3.5,1,Serge,3.5,16,0,60.0,336,False,270.4,1084,,2019-09-28T16:00:17.498533Z,51,0,0,0,80226.jpg,3.8,1,0,Aurier,8.0,False,None,a,17,6,113.0,50,798100,19955,285253,8988,0.7,9.8,Aurier,0
0,0,44,100,100,0,158534,0,0,-6,6,42.5,0,2,0.5,0.0,0,Kyle,0.0,4,0,11.6,337,False,54.4,241,,2019-08-25T18:00:16.782378Z,44,0,0,0,158534.jpg,1.7,0,0,Walker-Peters,0.6,False,None,a,17,6,18.0,5,94713,76,296660,247,0.0,1.1,Walker-Peters,0
2,12,307,100,100,2,78830,0,0,-1,1,218.4,2,4,5.3,4.8,2,Harry,4.8,25,9,120.0,338,False,425.6,1524,,2019-11-03T16:00:13.421411Z,109,0,0,0,78830.jpg,5.1,0,0,Kane,19.8,False,None,a,17,6,556.0,86,1488461,35452,2064922,19022,0.4,7.9,Kane,2
0,0,0,0,0,0,165990,0,0,0,0,0.0,0,4,0.0,0.0,0,Vincent,0.0,0,0,0.0,339,False,0.0,0,Joined Monterrey on a permanent deal on 23/7,2019-07-30T07:00:10.626522Z,45,0,0,0,165990.jpg,0.0,0,0,Janssen,0.1,False,None,u,17,6,0.0,0,2693,13,8607,26,0.0,0.0,Janssen,0
0,0,123,0,0,1,37915,0,0,-2,2,0.0,0,1,0.0,0.0,0,Hugo,0.0,8,0,20.6,340,False,206.0,548,Arm injury - Unknown return date,2019-10-05T13:30:15.098154Z,53,0,0,0,37915.jpg,3.3,0,30,Lloris,3.4,False,None,i,17,6,0.0,23,218153,27,625230,1049,0.0,4.3,Lloris,0
0,3,198,None,None,1,102884,0,0,1,-1,10.0,0,1,3.0,2.5,0,Paulo,2.5,18,0,31.7,341,False,306.4,1072,,None,46,0,0,0,102884.jpg,2.8,0,44,Gazzaniga,4.4,False,None,a,17,6,0.0,34,371447,7962,93402,5060,0.5,7.4,Gazzaniga,1
9,10,300,0,100,2,85971,-1,1,5,-5,349.6,4,3,0.0,6.3,-1,Heung-Min,6.3,21,5,135.0,342,False,429.8,1294,Suspended until 11 Jan,2019-12-22T18:00:20.922311Z,100,0,0,0,85971.jpg,5.6,2,0,Son,17.2,False,None,s,17,6,577.0,89,2451627,11685,1440595,467929,0.6,8.8,Son,0
2,3,135,100,100,1,80607,0,0,-4,4,230.8,0,3,1.7,1.2,1,Christian,1.2,13,1,53.2,343,False,160.4,775,,2019-10-17T12:30:20.804778Z,86,0,0,0,80607.jpg,2.4,0,0,Eriksen,2.8,False,None,a,17,6,144.0,33,127914,1070,411275,880,0.1,3.8,Eriksen,3
3,8,216,100,100,2,108823,0,0,3,-3,180.4,1,3,7.3,6.8,1,Bamidele,6.8,12,5,74.5,344,False,327.2,893,,2019-08-04T16:30:15.610370Z,88,0,0,0,108823.jpg,5.7,0,0,Alli,14.4,False,None,a,17,6,236.0,63,1136677,95225,183940,35099,0.8,7.2,Alli,2
1,1,158,None,None,1,95715,0,0,-4,4,170.6,0,3,5.2,4.7,2,Lucas,4.7,11,4,74.6,345,False,258.2,797,,None,71,0,0,0,95715.jpg,3.1,0,0,Rodrigues Moura da Silva,5.3,False,None,a,17,6,320.0,50,473671,31081,839893,6427,0.7,7.0,Lucas Moura,0
2,2,130,0,0,1,62974,0,0,-3,3,202.5,1,3,0.0,0.0,0,Erik,0.0,9,2,49.0,346,False,159.8,602,Hamstring injury - Expected back 22 Feb,2019-10-27T16:30:10.051580Z,57,0,0,0,62974.jpg,3.6,0,0,Lamela,1.2,False,None,i,17,6,127.0,32,477435,11,497951,524,0.0,5.6,Lamela,2
0,0,164,100,100,1,157668,0,0,-3,3,154.9,0,3,1.3,0.8,0,Harry,0.8,18,0,36.0,347,False,170.8,927,,2019-12-07T17:00:19.693062Z,52,0,0,0,157668.jpg,1.5,0,0,Winks,0.3,False,None,a,17,6,34.0,22,15509,68,27254,177,0.2,4.2,Winks,4
0,0,5,100,100,0,54756,0,0,-2,2,0.9,0,3,0.5,0.0,0,Victor,0.0,2,0,0.2,348,False,1.2,24,,2019-07-31T00:00:11.516279Z,48,0,0,0,54756.jpg,0.5,0,0,Wanyama,0.1,False,None,a,17,6,0.0,1,4494,35,7012,58,0.0,0.2,Wanyama,1
1,0,257,None,None,3,45268,0,0,-1,1,175.2,0,3,4.0,3.5,1,Moussa,3.5,23,2,54.3,349,False,222.0,1508,,None,49,0,0,0,45268.jpg,2.6,0,0,Sissoko,2.3,False,None,a,17,6,146.0,47,210348,3750,207835,3499,0.7,9.6,Sissoko,4
1,0,65,100,100,1,93264,0,0,-1,1,70.3,0,3,2.3,1.8,1,Eric,1.8,11,0,22.5,350,False,118.6,597,,2019-08-30T12:30:13.952408Z,49,0,0,0,93264.jpg,1.8,0,0,Dier,0.2,False,None,a,17,6,35.0,14,10202,149,14966,189,0.4,2.9,Dier,4
0,0,0,0,0,0,168764,0,0,0,0,0.0,0,3,0.0,0.0,0,Luke,0.0,0,0,0.0,351,False,0.0,0,Joined QPR on loan until the end of the season on 1/7. - Expected back 01 Jul,2019-07-02T09:00:13.289180Z,45,0,0,0,168764.jpg,0.0,0,0,Amos,0.0,False,None,n,17,6,0.0,0,762,18,1060,6,0.0,0.0,Amos,0
0,0,8,None,None,0,209042,0,0,-1,1,0.2,0,3,0.7,0.2,0,Oliver,0.2,0,0,0.5,352,False,5.0,12,,None,44,0,0,0,209042.jpg,1.0,0,0,Skipp,0.5,False,None,a,17,6,0.0,3,23268,63,33288,237,0.0,0.7,Skipp,0
1,2,148,100,100,1,231372,0,0,-2,2,138.0,0,3,1.2,0.7,1,Tanguy,0.7,10,2,45.7,442,False,210.8,683,,2019-12-07T17:00:19.887888Z,58,0,0,0,231372.jpg,2.5,0,0,Ndombele,2.5,False,None,a,17,6,108.0,33,579851,421,803417,658,0.1,5.7,Ndombele,2
0,0,3,None,None,0,447235,0,0,-1,1,0.1,0,4,0.7,0.2,0,Troy,0.2,0,0,0.0,509,False,0.2,5,,None,44,0,0,0,447235.jpg,1.0,0,0,Parrott,0.8,False,None,a,17,6,0.0,1,71061,271,82483,602,0.0,0.2,Parrott,0
0,0,33,100,100,0,200826,0,0,-2,2,58.8,0,3,0.8,0.3,0,Giovani,0.3,3,0,10.4,523,False,27.0,160,,2019-09-08T18:00:18.298488Z,73,0,0,0,200826.jpg,1.1,0,0,Lo Celso,0.2,False,None,a,17,6,18.0,9,11012,87,41663,118,0.0,1.2,Lo Celso,0
0,0,6,100,100,0,184349,0,0,-1,1,2.1,0,3,0.7,0.2,0,Ryan,0.2,0,0,0.6,524,False,3.4,16,,2019-08-09T13:00:15.120843Z,54,0,0,0,184349.jpg,1.0,0,0,Sessegnon,0.1,False,None,a,17,6,0.0,2,2426,77,17276,64,0.0,0.4,Sessegnon,0
0,0,3,0,0,0,168566,0,0,0,0,0.0,0,3,0.0,0.0,0,Georges-Kévin,0.0,0,0,1.8,527,False,0.0,2,Joined Besiktas on a permanent deal on 22/8,2019-08-22T12:30:17.630601Z,50,0,0,0,168566.jpg,1.0,0,0,Nkoudou,0.0,False,None,u,17,6,18.0,1,1651,3,2398,1,0.0,0.2,Nkoudou,0
0,0,0,None,None,0,175941,0,0,0,0,0.0,0,1,0.5,0.0,0,Alfie,0.0,0,0,0.0,543,False,0.0,0,,None,40,0,0,0,175941.jpg,0.0,0,0,Whiteman,0.5,False,None,a,17,6,0.0,0,33783,632,12127,370,0.0,0.0,Whiteman,0
0,0,0,100,75,0,39215,0,0,-2,2,0.0,0,1,0.5,0.0,0,Michel,0.0,0,0,0.0,555,False,0.0,0,,2019-11-21T14:30:20.107084Z,43,0,0,0,39215.jpg,0.0,0,0,Vorm,0.0,False,None,a,17,6,0.0,0,2524,26,2209,11,0.0,0.0,Vorm,0
0,0,0,None,None,0,214572,0,0,0,0,0.0,0,1,0.5,0.0,0,Brandon,0.0,0,0,0.0,558,False,0.0,0,,None,40,0,0,0,214572.jpg,0.0,0,0,Austin,0.2,False,None,a,17,6,0.0,0,10481,692,3439,241,0.0,0.0,Austin,0
0,0,135,0,0,2,40868,0,0,-3,3,207.8,0,2,0.0,0.0,0,José,0.3,25,0,42.8,353,False,159.8,974,Ankle injury - Unknown return date,2019-12-04T20:00:11.977301Z,47,0,0,0,40868.jpg,1.4,0,0,Holebas,0.8,False,None,i,18,57,62.0,15,16967,5,228850,660,0.1,3.2,Holebas,5
1,3,182,100,100,5,85624,0,0,-2,2,12.9,1,2,3.0,2.5,11,Christian,3.0,8,0,24.7,354,False,213.0,874,,2019-11-28T17:30:21.062157Z,43,0,0,0,85624.jpg,3.9,1,0,Kabasele,0.2,False,None,a,18,57,20.0,39,11519,2530,14394,164,0.7,9.1,Kabasele,1
0,0,63,100,75,2,155651,0,0,-2,2,62.3,0,2,1.2,0.5,0,Adam,1.2,9,0,15.7,355,False,82.0,479,,2019-12-12T22:00:15.473547Z,43,0,0,0,155651.jpg,2.0,0,0,Masina,0.1,False,None,a,18,57,11.0,14,1173,16,3798,28,0.3,3.3,Masina,2
0,0,96,None,None,1,20145,0,0,-3,3,20.5,0,2,1.7,1.2,6,Adrian,1.7,18,0,14.8,356,False,100.0,630,,None,42,0,0,0,20145.jpg,1.2,0,0,Mariappa,0.2,False,None,a,18,57,28.0,10,4081,396,11852,89,0.4,2.4,Mariappa,1
0,0,187,100,100,2,54484,0,0,-3,3,204.6,0,2,2.7,2.2,6,Francisco,2.7,27,0,44.3,357,False,199.2,1105,,2019-11-30T20:30:19.965038Z,42,0,0,0,54484.jpg,1.4,0,0,Femenía Far,0.5,False,None,a,18,57,38.0,20,30409,3893,52023,471,0.6,4.8,Kiko Femenía,4
0,1,249,100,100,5,41338,0,0,-2,2,22.8,0,2,2.3,1.8,5,Craig,2.3,21,0,31.5,358,False,259.4,1369,,2019-11-02T20:30:20.157564Z,43,0,0,0,41338.jpg,2.6,0,0,Cathcart,1.4,False,None,a,18,57,32.0,42,31697,3509,201976,725,0.5,9.8,Cathcart,3
1,7,148,0,0,4,52940,0,0,-3,3,108.4,1,2,0.0,0.0,0,Daryl,0.0,5,0,27.1,359,False,116.0,606,Knee injury - Unknown return date,2019-11-23T17:00:22.899461Z,42,1,0,0,52940.jpg,4.5,0,0,Janmaat,0.9,False,None,i,18,57,46.0,36,170739,234,157229,2841,0.0,8.6,Janmaat,1
0,0,0,0,0,0,220166,0,0,-1,1,0.0,0,2,0.0,0.0,0,Marc,0.0,0,0,0.0,360,False,0.0,0,Joined Leganes on loan until the end of the season on 25/7. - Expected back 01 Jul,2019-07-26T16:00:12.508474Z,39,0,0,0,220166.jpg,0.0,0,0,Navarro,0.4,False,None,n,18,57,0.0,0,40527,359,26271,516,0.0,0.0,Navarro,0
0,0,3,0,0,0,41945,0,0,0,0,0.1,0,2,0.0,0.0,0,Sebastian,0.0,0,0,1.0,361,False,1.8,56,Knee injury - Unknown return date,2019-11-21T17:30:19.779527Z,40,0,0,0,41945.jpg,1.0,0,0,Prödl,1.2,False,None,i,18,57,8.0,1,48704,28,89339,817,0.0,0.2,Prödl,0
0,0,62,100,100,2,41725,0,0,-3,3,60.4,0,4,2.2,1.7,6,Troy,2.2,8,1,29.0,362,False,74.4,554,,2019-08-22T16:30:07.834073Z,62,0,0,0,41725.jpg,2.4,0,0,Deeney,0.6,False,None,a,18,57,155.0,17,22798,1437,176911,216,0.4,2.7,Deeney,0
2,6,193,100,100,5,94924,0,0,-4,4,386.0,1,4,2.0,1.5,2,Gerard,2.0,24,2,120.7,363,False,266.0,1283,,2019-08-04T11:30:17.304977Z,61,0,0,0,94924.jpg,2.8,0,0,Deulofeu,2.0,False,None,a,18,57,558.0,50,219062,1643,464257,2480,0.3,8.2,Deulofeu,2
0,2,93,None,None,0,73426,0,0,-4,4,123.6,0,4,0.7,0.2,0,Andre,0.7,16,2,47.4,364,False,103.0,686,,None,56,0,0,0,73426.jpg,1.8,0,0,Gray,0.4,False,None,a,18,57,257.0,29,37332,85,69553,231,0.1,5.2,Gray,1
0,0,11,100,100,0,173514,0,0,-2,2,13.3,0,4,0.3,-0.2,1,Isaac,0.3,2,0,3.7,365,False,6.2,50,,2019-09-19T17:00:11.798096Z,48,0,0,0,173514.jpg,1.0,0,0,Success Ajayi,0.4,False,None,a,18,57,17.0,4,18039,99,52897,200,0.1,0.8,Success,0
0,13,341,None,None,5,9089,0,0,-2,2,10.1,1,1,4.0,3.5,11,Ben,4.0,32,0,48.6,366,False,457.4,1620,,None,48,0,0,0,9089.jpg,3.9,0,61,Foster,1.9,False,None,a,18,57,17.0,70,84650,2132,144720,1014,0.8,14.6,Foster,0
0,0,0,None,None,0,206882,0,0,-2,2,0.0,0,1,0.0,-0.5,0,Pontus,0.0,0,0,0.0,367,False,0.0,0,,None,43,0,0,0,206882.jpg,0.0,0,0,Dahlberg,0.1,False,None,a,18,57,0.0,0,1191,16,5303,43,0.0,0.0,Dahlberg,0
0,2,211,0,100,5,121599,0,0,-4,4,277.2,0,3,0.0,1.3,2,Abdoulaye,1.8,31,1,81.8,368,False,231.4,1561,Suspended until 28 Dec,2019-12-22T16:30:23.335692Z,56,1,0,0,121599.jpg,2.3,0,0,Doucouré,0.9,False,None,s,18,57,308.0,41,32797,285,184659,1383,0.3,7.3,Doucouré,5
0,0,83,100,75,4,61566,0,0,-4,4,188.6,0,3,0.7,0.1,1,Roberto,0.7,10,1,49.2,369,False,113.2,826,,2019-12-12T22:00:15.504561Z,56,0,0,0,61566.jpg,2.0,0,0,Pereyra,0.6,False,None,a,18,57,190.0,26,22879,205,235413,219,0.1,4.6,Pereyra,3
1,3,133,None,None,4,108413,0,0,-1,1,151.0,0,3,1.8,1.3,3,Will,1.8,21,1,46.1,370,False,178.4,1019,,None,54,0,0,0,108413.jpg,2.6,0,0,Hughes,0.4,False,None,a,18,57,133.0,39,62134,199,62439,236,0.3,7.2,Hughes,3
0,2,120,0,0,1,43250,0,0,-2,2,178.8,0,3,0.0,0.0,0,Tom,0.0,17,1,47.5,371,False,121.4,645,Heel Injury - Unknown return date,2019-10-26T16:30:19.666204Z,48,0,0,0,43250.jpg,2.7,0,0,Cleverley,0.1,False,None,i,18,57,174.0,24,21167,7,24940,85,0.0,5.0,Cleverley,0
0,0,0,0,0,0,157775,0,0,-2,2,0.0,0,3,0.0,0.0,0,Ken,0.0,0,0,0.0,372,False,0.0,0,Joined Udinese on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T10:30:11.423152Z,48,0,0,0,157775.jpg,0.0,0,0,Sema,0.0,False,None,n,18,57,0.0,0,542,21,2895,8,0.0,0.0,Sema,0
1,1,161,100,100,3,38439,0,0,-2,2,106.7,0,3,2.7,2.2,2,Etienne,2.7,28,0,32.1,373,False,165.0,1148,,2019-10-06T10:30:12.338497Z,48,0,0,0,38439.jpg,2.2,0,0,Capoue,0.3,False,None,a,18,57,48.0,29,14263,198,58161,183,0.6,6.0,Capoue,4
0,0,41,100,100,0,89085,0,0,-1,1,26.3,0,3,0.5,0.0,1,Nathaniel,0.5,5,0,9.1,374,False,47.2,280,,2019-08-08T17:00:14.660487Z,44,0,0,0,89085.jpg,1.3,0,0,Chalobah,0.2,False,None,a,18,57,18.0,9,12028,84,16925,160,0.1,2.0,Chalobah,0
0,0,8,100,100,0,216058,0,0,-1,1,0.5,0,3,0.3,-0.2,0,Domingos,0.3,2,0,1.2,375,False,5.0,14,,2019-10-29T22:00:19.938793Z,44,0,0,0,216058.jpg,1.0,0,0,Quina,0.1,False,None,a,18,57,7.0,3,6174,42,8977,59,0.1,0.7,Quina,0
0,0,158,100,100,2,60232,0,0,-2,2,13.7,0,2,0.2,-0.3,0,Craig,0.2,23,0,40.6,439,False,243.4,1068,,2019-11-23T17:00:23.140909Z,48,0,0,0,60232.jpg,1.5,0,0,Dawson,0.2,False,None,a,18,57,149.0,20,6170,81,17466,65,0.0,4.2,Dawson,3
0,0,13,0,0,1,50175,0,0,-2,2,27.6,0,4,0.0,0.0,0,Danny,0.0,2,0,12.2,512,False,23.6,208,Hamstring injury - Unknown return date,2019-10-19T16:00:16.571131Z,58,0,0,0,50175.jpg,1.4,0,0,Welbeck,0.1,False,None,i,18,57,72.0,7,10602,6,18557,36,0.0,1.2,Welbeck,0
0,0,0,None,None,0,18656,0,0,-1,1,0.0,0,1,0.0,-0.5,0,Heurelho da Silva,0.0,0,0,0.0,513,False,0.0,0,,None,44,0,0,0,18656.jpg,0.0,0,0,Gomes,0.2,False,None,a,18,57,0.0,0,3962,42,8146,82,0.0,0.0,Gomes,0
1,2,89,100,100,2,232185,0,0,-3,3,97.4,1,3,4.7,4.2,13,Ismaïla,4.7,12,2,44.1,525,False,110.0,635,,2019-11-14T10:00:15.682126Z,62,0,0,0,232185.jpg,3.1,0,0,Sarr,0.2,False,None,a,18,57,234.0,34,11377,3243,26898,260,0.8,5.5,Sarr,0
0,0,12,None,None,0,96767,0,0,0,0,1.0,0,2,0.2,-0.3,0,Dimitri,0.2,6,0,1.0,542,False,8.0,57,,None,40,0,0,0,96767.jpg,0.3,0,0,Foulquier,0.2,False,None,a,18,57,0.0,1,17490,254,10063,265,0.0,0.2,Foulquier,0
0,0,0,None,None,0,175353,0,0,0,0,0.0,0,3,0.0,-0.5,0,Ayotomiwa,0.0,0,0,0.0,563,False,0.0,0,,None,45,0,0,0,175353.jpg,0.0,0,0,Dele-Bashiru,0.0,False,None,a,18,57,0.0,0,264,23,163,9,0.0,0.0,Dele-Bashiru,0
0,5,176,100,100,3,55459,0,0,-3,3,72.4,2,2,4.2,0.0,0,Aaron,4.2,20,3,45.2,376,False,249.8,1033,,2019-12-09T22:00:21.561580Z,47,0,0,0,55459.jpg,3.9,0,0,Cresswell,1.4,False,None,a,19,21,130.0,47,219274,4149,161050,1425,0.9,10.0,Cresswell,4
0,0,233,None,None,5,40669,0,0,0,0,15.8,0,2,5.4,0.0,0,Angelo,5.4,16,2,45.2,377,False,315.0,1170,,None,45,0,0,0,40669.jpg,3.8,0,0,Ogbonna,1.1,False,None,a,19,21,122.0,50,75994,11284,33512,1257,1.2,11.1,Ogbonna,2
1,3,118,100,100,2,105717,0,0,-2,2,94.9,1,2,0.2,0.0,0,Arthur,0.2,7,0,24.8,378,False,138.6,472,,2019-09-16T21:30:11.964684Z,43,0,0,0,105717.jpg,2.9,1,0,Masuaku,0.5,False,None,a,19,21,14.0,20,88997,70,90852,334,0.0,4.7,Masuaku,1
0,0,38,None,None,0,20658,-1,1,-3,3,18.3,0,2,0.0,0.0,0,Pablo,0.0,5,0,6.1,379,False,34.0,198,,None,42,0,0,0,20658.jpg,1.2,0,0,Zabaleta,0.5,False,None,a,19,21,8.0,6,11624,71,36338,213,0.0,1.4,Zabaleta,0
1,3,242,0,0,5,81012,0,0,0,0,195.0,0,2,0.0,0.0,0,Ryan,2.8,24,0,52.3,380,False,274.8,1357,Suspended until 28 Dec,2019-12-14T19:30:20.789195Z,45,0,0,0,81012.jpg,2.7,0,0,Fredericks,0.6,False,None,s,19,21,52.0,43,109294,12,97313,1750,0.6,9.6,Fredericks,5
0,2,176,100,100,3,219924,0,0,0,0,18.8,0,2,0.2,0.0,0,Issa,0.2,23,0,29.6,381,False,186.2,1145,,2019-11-23T14:30:26.684183Z,45,0,0,0,219924.jpg,2.0,0,0,Diop,2.5,False,None,a,19,21,91.0,28,231590,242,323855,1942,0.0,6.2,Diop,5
0,3,126,None,None,2,166640,0,0,-2,2,17.4,1,2,3.4,0.0,0,Fabián,3.4,17,1,29.7,382,False,169.6,721,,None,43,0,0,0,166640.jpg,2.9,0,0,Balbuena,0.4,False,None,a,19,21,110.0,26,16255,1280,24165,304,0.8,6.0,Balbuena,2
0,0,0,100,100,0,48717,0,0,-1,1,0.0,0,2,0.0,0.0,0,Winston,0.0,0,0,0.0,383,False,0.0,0,,2019-08-22T14:30:12.592809Z,39,0,0,0,48717.jpg,0.0,0,0,Reid,4.7,False,None,a,19,21,0.0,0,243028,5482,264805,3332,0.0,0.0,Reid,0
0,0,0,None,None,0,222018,0,0,0,0,0.0,0,2,0.0,0.0,0,Ben,0.0,0,0,0.0,384,False,0.0,0,,None,40,0,0,0,222018.jpg,0.0,0,0,Johnson,1.3,False,None,a,19,21,0.0,0,57946,178,70916,610,0.0,0.0,Johnson,0
0,0,0,0,0,0,41464,0,0,0,0,0.0,0,4,0.0,0.0,0,Marko,0.0,0,0,0.0,385,False,0.0,0,Joined Shanghai SIPG on a permanent deal on 7/7,2019-07-23T08:30:10.476392Z,70,0,0,0,41464.jpg,0.0,0,0,Arnautovic,0.1,False,None,u,19,21,0.0,0,960,13,7265,17,0.0,0.0,Arnautovic,0
0,2,27,0,0,0,43020,0,0,0,0,2.2,1,4,0.0,0.0,0,Javier,0.0,4,1,7.7,386,False,35.6,106,Joined Sevilla on a permanent deal on 2/9,2019-09-02T10:30:10.993084Z,60,0,0,0,43020.jpg,4.5,0,0,Hernández Balcázar,0.4,False,None,u,19,21,39.0,9,86861,7,141040,65,0.0,1.5,Chicharito,0
0,0,0,0,0,0,209925,0,0,-2,2,0.0,0,4,0.0,0.0,0,Alexandre Nascimento,0.0,0,0,0.0,387,False,0.0,0,Abdominal injury - Unknown return date,2019-08-16T18:30:15.371373Z,43,0,0,0,209925.jpg,0.0,0,0,Costa Silva,0.9,False,None,i,19,21,0.0,0,63725,600,144879,859,0.0,0.0,Xande Silva,0
0,4,135,50,0,3,37096,0,0,-1,1,0.0,2,1,0.0,0.0,0,Lukasz,0.0,8,0,14.5,388,False,145.8,573,Hip injury - 50% chance of playing,2019-09-28T16:00:17.571284Z,49,0,0,0,37096.jpg,4.6,0,20,Fabianski,2.0,False,None,d,19,21,0.0,32,232020,65,442009,1083,0.0,6.5,Fabianski,0
1,0,44,100,100,2,57531,0,0,-1,1,92.0,0,3,2.8,0.0,0,Michail,2.8,6,1,45.4,389,False,90.4,425,,2019-11-30T18:30:12.675900Z,69,0,0,0,57531.jpg,2.9,0,0,Antonio,0.7,False,None,a,19,21,271.0,20,13413,1099,66377,205,0.4,2.9,Antonio,0
3,0,207,100,75,5,101537,0,0,-3,3,321.8,0,3,1.2,0.0,0,Felipe Anderson,1.6,21,0,89.2,390,False,266.4,1075,,2019-12-14T19:30:20.824827Z,67,0,0,0,101537.jpg,2.7,0,0,Pereira Gomes,2.9,False,None,a,19,21,303.0,40,137623,50,496847,1845,0.2,6.0,Felipe Anderson,1
3,3,160,75,0,2,86934,0,0,-3,3,305.8,0,3,0.0,0.0,0,Manuel,0.0,12,0,59.2,391,False,150.0,730,Shoulder injury - 75% chance of playing,2019-11-09T17:30:13.315891Z,62,0,0,0,86934.jpg,2.9,0,0,Lanzini,0.7,False,None,d,19,21,137.0,32,253776,8,301351,309,0.0,5.2,Lanzini,0
